customer_id,customer_zip_code_prefix,customer_city,Customer_Name,customer_state
q7f1LcNDnp7K,32430,barueri,,SP
q7hDRZCxTZJn,13219,sao paulo,,SP
q7iGZ18aWEYk,4917,sao paulo,,SP
q7nCh8e05fTi,13733,florianopolis,,SC
q80BkOGSa5pD,17010,santana de parnaiba,,SP
q89QxWIvLX2n,75925,martins,,RN
q89lUosp7oD4,84400,pato branco,,PR
q8G1XTiPpZ9P,8331,bauru,,SP
q8NgTg7A2aK9,3063,rio de janeiro,,RJ
q8Qd0wG3y3Sm,41337,telemaco borba,,PR
q8R3haopXbRz,17515,rio de janeiro,,RJ
q8VtQ85vrk5s,4108,sao paulo,,SP
q8eq2Tzm3tQK,12951,presidente getulio,,SC
q8gHkZXGYIyg,90010,jaboatao dos guararapes,,PE
q8gXb8jvBZYk,24471,taubate,,SP
q8kVL94hKZal,12904,sao fidelis,,RJ
q8x3jd2z32LA,12904,sao fidelis,,RJ
q8zZA3LAH0g5,68997,alvorada,,RS
q960zsxxhNhi,25770,sao paulo,,SP
q9BFUlR80wCf,88352,pedra branca,,CE
q9Fvq4QhhS2E,79903,campinas,,SP
q9O7DXeSMPBk,5571,suzano,,SP
q9QDcEaLo6e5,27135,lagoa vermelha,,RS
q9Rer8zlvWTl,89138,blumenau,,SC
q9Sfli1r4gCq,79780,brasilia,,DF
q9ihYZCVujbT,95853,sao paulo,,SP
qA7UNq64Cofo,2879,itabira,,MG
qA7iYVcy0PcP,41745,sao paulo,,SP
qAHtpHIJ5wpj,78515,sao paulo,,SP
qAIVVbKdQWQ4,13414,mogi das cruzes,,SP
qAIahOLPlVm2,13808,goiania,,GO
qAJToKUacSv4,7184,serra talhada,,PE
qANUro3R9qGd,31370,luz,,MG
qAVXkV74HdWJ,36675,lencois paulista,,SP
qAl1WNHoqNHP,13915,sao paulo,,SP
qAmn3rI5qWnT,6343,piracicaba,,SP
qApDE92jvNhi,6612,sao paulo,,SP
qAviptDPpcqF,45690,sao goncalo,,RJ
qB3O4vuDiDw7,44094,curitiba,,PR
qB9YUvXVHco7,33930,rio de janeiro,,RJ
qB9jj4tROP8K,77423,rio claro,,SP
qBCEiX5OkkLd,1129,sao paulo,,SP
qBJlU4yeROkt,15102,vila velha,,ES
qBKvRJJfVkv9,86755,espigao do oeste,,RO
qBNeAPM0rJg6,23067,curitiba,,PR
qBTMRkOpOqyu,5081,campos dos goytacazes,,RJ
qBYCTSfQ2I4u,15042,curitiba,,PR
qBbfHrepsfV2,5466,sao paulo,,SP
qByj3WjlN2uV,8742,ananindeua,,PA
qCCIpcd239Rx,30865,brasilia,,DF
qCO5yd2iUlXU,26052,nova trento,,SC
qCX1fvFNLXnk,94818,sao paulo,,SP
qCfpOki4QD5W,2246,santa rita do passa quatro,,SP
qCirplRpQbW9,37131,campinas,,SP
qCnCYbDqgF8M,53160,rio de janeiro,,RJ
qD3ikq2CdyZS,2325,duque de caxias,,RJ
qD4Zkc8Hq9l6,73041,divino,,MG
qD4jMIDoKz2Q,8591,santana de parnaiba,,SP
qD7kTINtCVz7,87013,engenheiro coelho,,SP
qDEg4f8lLsna,36280,sao paulo,,SP
qDMwEAXvuoNs,60175,jarinu,,SP
qDb3egPTbwwd,53160,rio de janeiro,,RJ
qDn5NakEnOke,3726,sao paulo,,SP
qDpYKNWvE3XC,9660,volta redonda,,RJ
qDwR2dRQsKGz,77015,manhumirim,,MG
qE1YYkH2NBzQ,64211,nova friburgo,,RJ
qE4dsQzqW6r6,7053,santo angelo,,RS
qE69JAPlev3B,8525,natividade da serra,,SP
qEBCMpJVUKMi,37030,araquari,,SC
qEDTTtn4Mo9N,3051,santa rita de caldas,,MG
qETcuoKpD5ZG,4159,joao pessoa,,PB
qEdmNF4enUIV,1243,rio de janeiro,,RJ
qEntDgLv7l1z,26572,peruibe,,SP
qEnxXVdeBdkS,27343,aracaju,,SE
qEo5wxVJ3YpN,19907,palma sola,,SC
qEsdXm2BUAPx,4690,guarulhos,,SP
qExiCbKaJC0X,87501,sao paulo,,SP
qFHMrcvBI76V,82940,paulinia,,SP
qFR8ur7bbiJj,1144,santo andre,,SP
qFTVL2ySIM4e,39340,rio de janeiro,,RJ
qFaxSAHh6Ajh,8693,campos dos goytacazes,,RJ
qFf9bxFS3E84,5730,sao paulo,,SP
qFiHaIOdrt7k,8531,sao paulo,,SP
qFsfp2mE46yN,36307,sao luis,,MA
qFu5YvL3jQmg,4846,guanambi,,BA
qFuw4hafhWYb,8245,santana de parnaiba,,SP
qFzcXAmBO8lV,94035,brasilia,,DF
qG3EI0JDWTKO,84603,curitiba,,PR
qGX75PGMLBZU,75132,nova iguacu,,RJ
qGXHebMZwAhn,4475,carmo da mata,,MG
qGYtlzrqlZtg,13506,santarem,,PA
qGZgOplkCRlg,93032,biguacu,,SC
qGfdoNvTF2Bn,4277,salgueiro,,PE
qGtVNWz3bN7w,12721,guaruja,,SP
qH03YNA3Z51L,13972,santa luzia,,MG
qH7jWkcTPU7j,5594,sorocaba,,SP
qHUs6eEl0XDa,11920,sao paulo,,SP
qHaTttbaXcRA,60712,sao paulo,,SP
qHiSx1A5ZsUz,59598,sorocaba,,SP
qHrIYfNg7g3c,84033,gaspar,,SC
qHwONbkGBHJD,99440,lorena,,SP
qHy5wGBVrPg7,36860,porto alegre,,RS
qI6DtC2udjV7,84290,brasilia,,DF
qIC2yfj8Y9wk,35115,botucatu,,SP
qINr2riyhy8e,4462,londrina,,PR
qIQqubPkXHYb,84430,sao paulo,,SP
qIRDnXef0e3p,4068,rio de janeiro,,RJ
qIb9l310cwVQ,65605,macae,,RJ
qIkUByI6dJm3,74535,lencois paulista,,SP
qIqtb7I3UhVx,85067,bauru,,SP
qJ1u4nqxLMf3,29106,porto alegre,,RS
qJBMw0vr2QYR,11602,maringa,,PR
qJIWs6zXs4Lt,93025,brasilia,,DF
qJOonqeB3Aj9,89654,rio de janeiro,,RJ
qJT6Stq8KwXh,4532,queimados,,RJ
qJcxXr2nvnvC,63600,campinas,,SP
qJl3Wpev2mdM,96015,rio das ostras,,RJ
qJmKzXbeRjU9,87240,belo horizonte,,MG
qJzIhbuWsJl8,72880,sao paulo,,SP
qK7oy4s5YyXx,4202,santo andre,,SP
qKAH33mvRU0K,78365,sideropolis,,SC
qKCcrsNsnwQv,46820,gravatai,,RS
qKLXs4SCOCD6,85835,lagoa santa,,MG
qKURBgb8pKZh,70716,sao paulo,,SP
qKZJYmykCQZl,35610,joao pessoa,,PB
qKgEoTb4azUT,83824,ibira,,SP
qKkPO3U4o7He,13010,sao paulo,,SP
qKrT5Iyctc8f,56360,campos do jordao,,SP
qL7Eg7aLNn2u,59295,porto alegre,,RS
qLCIs8QbQKuR,1215,belem,,PA
qLFLNN4CXqx5,76954,ribeirao preto,,SP
qLJbKu5E4oYS,81530,coronel fabriciano,,MG
qLKY3aHjykCd,23560,passo fundo,,RS
qLTdQXId2VtK,31630,sao paulo,,SP
qLa3FxoHsJ2Y,5024,teresina,,PI
qLf04Ayn4Sur,53130,sao mateus,,ES
qLg4eknI7RAQ,7183,jacarei,,SP
qLvjrcgSFAiA,36404,guaxupe,,MG
qLxXHwPyzbzW,27925,sao jose dos campos,,SP
qM6gGSzMU38o,17500,presidente bernardes,,SP
qMMlg51A7qiT,90470,itajuba,,MG
qMO0s0Rj3j0X,49100,carangola,,MG
qMQLAYNAUK1J,64049,jundiai,,SP
qMTNQnatCMzn,7033,guanhaes,,MG
qMkt2kb5YhYp,8793,gramado dos loureiros,,RS
qMs4s8f43t8c,68618,pelotas,,RS
qN1Wyb1Y0YKQ,90630,sao paulo,,SP
qN8fL1pWGowg,72510,cangucu,,RS
qN9sgJAgFpHP,39520,corinto,,MG
qNGQZtNTai91,63200,belo horizonte,,MG
qNjUspt7o1Eg,35955,ubaira,,BA
qNk09Bnnv01k,88345,curitiba,,PR
qNonaOp1ZhgM,35908,pindamonhangaba,,SP
qNsywz6qlDae,95420,sao paulo,,SP
qNxWu1O1w2ym,74932,cornelio procopio,,PR
qNyhPMSCiYbp,77370,juiz de fora,,MG
qNzozaOhdfmN,68025,paraguacu,,MG
qO22paBtkIYG,89111,campinas,,SP
qO9je0tasSjJ,11390,maringa,,PR
qOH8KnlkrJgq,49750,sao jose dos campos,,SP
qORW271uZn87,27536,cotia,,SP
qOWIppwx0SRP,63870,caucaia,,CE
qOZMTd6UtXMC,42807,goiania,,GO
qOa3iSVab2UE,94824,sao paulo,,SP
qOaUxpHIki0n,4249,arapiraca,,AL
qOfOjDjbnnvE,5397,sao jose dos campos,,SP
qOfTTdRYIXGP,21310,porto alegre,,RS
qOnDx83AJnv5,84063,barueri,,SP
qOtTnPCD4k9a,70756,rio de janeiro,,RJ
qOvSx4zWK6wf,88066,santa barbara d'oeste,,SP
qOwPVjif5BMa,35184,pinhalao,,PR
qP1HPJ0y9wnd,64045,sorocaba,,SP
qPKr6rs4Ykbj,66635,guarulhos,,SP
qPMIAVtSd9CL,31030,rio de janeiro,,RJ
qPQxQPdH1x8p,9840,barra mansa,,RJ
qPWXIqM0XkfU,95705,sao paulo,,SP
qPdVfKwO1QfC,36290,tupa,,SP
qPlwowzD7rqU,45991,guararema,,SP
qPo9tvGyvE4n,96845,brasilia,,DF
qPtsUmu3TiF5,85275,buriticupu,,MA
qPyArZCVMnSl,36504,rio bananal,,ES
qPzdQgePvNwP,72215,votuporanga,,SP
qQ1Jmxdw6GEY,74030,sao vicente,,SP
qQ9geLv0lhLb,1011,porto velho,,RO
qQdN2IgkP4H4,9407,santa cruz do sul,,RS
qQmRg5oebSBp,27275,porangatu,,GO
qQoBi7z0Zq0j,40425,conselheiro lafaiete,,MG
qQokTVxRUo8P,13058,barueri,,SP
qQwZmt3pBIxH,18403,sao jose do cedro,,SC
qR0LNLBJWpbq,24846,anapolis,,GO
qRjDTlt1bAFH,5012,sao paulo,,SP
qRtxqaZj9fK8,5282,santana de parnaiba,,SP
qS2FSZfA9V5c,5367,sao bernardo do campo,,SP
qS5GRpD9rAc2,16980,rio de janeiro,,RJ
qS62WjxBiDW6,56506,aparecida d'oeste,,SP
qSYDv98gYqwE,4162,sorocaba,,SP
qSZBgSa5N485,31720,sao pedro da aldeia,,RJ
qSasGPeeZJjJ,64820,adamantina,,SP
qSn5mTGcAp0G,4250,osasco,,SP
qSqOqwx9vcpd,5333,arapongas,,PR
qSsJPmpBMfH0,62380,guarulhos,,SP
qSwP8S0Lxy7S,59015,brasilia,,DF
qSyiTj4ufKI7,32675,porto alegre,,RS
qT5dzpXbhl7R,65274,sao paulo,,SP
qT8ljTsix9uB,83604,sao paulo,,SP
qTJwflofNHdu,97645,caieiras,,SP
qTKzFHYdgzSU,70746,curitiba,,PR
qTS83Uz1XjvG,9785,jundiai,,SP
qTcD1guDTBhx,95595,belo horizonte,,MG
qTgCYLrBlQOA,3401,niteroi,,RJ
qTgM5YCaBaBT,5120,florianopolis,,SC
qTka5sQwG9My,63527,sao paulo,,SP
qUADLoDoFbin,18403,sao jose do cedro,,SC
qUMVv8nnFonv,87140,marica,,RJ
qUgA6YV3hZDn,71880,sao paulo,,SP
qUgTWPhBa9W5,4647,salvador,,BA
qUvGIVs2hxY9,68148,niteroi,,RJ
qV4AJOaFLzTL,2113,curuca,,PA
qV753RdYtEAf,18270,rio de janeiro,,RJ
qVHhsNvOULYs,14620,cacapava do sul,,RS
qVRfIEWkLJtj,3820,sao paulo,,SP
qVVeC3HazpQH,13567,rio de janeiro,,RJ
qVcB9qTPs1HT,1144,santo andre,,SP
qVg5p30KJNnS,39455,niteroi,,RJ
qVgoKB5SNkl3,23898,caieiras,,SP
qVlm1r9YVEBM,3644,criciuma,,SC
qW66XQFfkrvv,31530,formiga,,MG
qWCpjCUnQ4Up,8331,bauru,,SP
qWER1BhFAknU,60842,novo cruzeiro,,MG
qWPQaH2zO7cj,15440,sao paulo,,SP
qWc4iz8mxpFD,4335,santo andre,,SP
qWk9e2Zmz9yt,70336,praia grande,,SP
qWnGTxJyWDj8,3674,sao paulo,,SP
qWvFMYvsRLcI,65030,guarulhos,,SP
qX1RfandF6Ih,89212,belo horizonte,,MG
qX68d5o8MD3p,80240,serra,,ES
qXDvqmzfdZAU,6045,serra,,ES
qXYnpnE0nCal,25223,canela,,RS
qXd5XyJFHOOH,65950,ponta grossa,,PR
qXo5QPaf3UGm,36030,sao paulo,,SP
qXojrx0ssWml,48310,osasco,,SP
qXp577a5MCn1,75528,barueri,,SP
qYJgjN0ujQ8I,89202,caxias do sul,,RS
qYLw1T6orSUR,39530,praia grande,,SP
qYYLjECwkRDM,85863,itumbiara,,GO
qZ36L816KHEd,53530,linhares,,ES
qZ7MeAJm5NmX,67145,santa rita do sapucai,,MG
qZ7U9sWDXoxz,62740,itapejara d'oeste,,PR
qZCXXTqvHrYr,59300,telemaco borba,,PR
qZFotazFViLL,54786,concordia,,SC
qZMPfTy4Wx8c,81530,coronel fabriciano,,MG
qZP8L6EdGnPT,2419,sao paulo,,SP
qZVE5r4rr5hC,45822,sao paulo,,SP
qZWMYO39MDAQ,88804,jatai,,GO
qZXkL732W4v6,30730,duque de caxias,,RJ
qZd9DghpfgM5,2152,capivari de baixo,,SC
qZhiXXguTfBw,80040,sao paulo,,SP
qZmKmvcn1eLy,25926,cicero dantas,,BA
qZwLgq9W6V11,70876,vitoria de santo antao,,PE
qa5wquuxYfk2,5465,mata de sao joao,,BA
qaBxIQXOm6Vg,86375,goiania,,GO
qaHfIvHCuodW,93285,currais novos,,RN
qaHuZNN7OpTk,25575,duque de caxias,,RJ
qaL4dovvBi6G,38400,santa maria de jetiba,,ES
qaLPYoJ5C3oz,4291,tupaciguara,,MG
qaNUTOsxAltl,87340,marica,,RJ
qaWThJkeJ4w2,2185,jundiai,,SP
qaYxlvMkkP0M,2914,viana,,ES
qafqGCHk2fKx,22621,varginha,,MG
qahuYPSmcWML,2752,aparecida de goiania,,GO
qaoyWQ32AGrb,7122,sao paulo,,SP
qaozJNhSywxJ,62460,franca,,SP
qarYOBdK2GiX,89111,campinas,,SP
qarjCS6oiaIA,24731,sao jose,,SC
qbGT1BkaBDVl,54250,belo horizonte,,MG
qbLRQ0xsbSnF,7195,macae,,RJ
qbQQKE3Fs2uM,8880,seara,,SC
qbSOHo2wBqTH,65210,florianopolis,,SC
qbWfU57bCAUM,69025,rio de janeiro,,RJ
qbb2ObIFpZpE,35430,nucleo residencial pilar,,BA
qbeMUxo2S7sC,3574,francisco beltrao,,PR
qbpG9zmVanmT,72875,santos,,SP
qbpsor8aPRBS,99020,torres,,RS
qbxDgWVTfZBc,5892,junco do serido,,PB
qbyAaDQIlAGv,5095,americo brasiliense,,SP
qc5sYLFZqFAU,7911,sao bernardo do campo,,SP
qcERxRHyp6oV,29375,sao paulo,,SP
qcNtcBvzf4iV,38710,sao vicente,,SP
qcSr5AlIQA8v,63590,cachoeiras de macacu,,RJ
qcWCSWYrwQ8w,85950,rio de janeiro,,RJ
qcfZN3oRgoVG,7997,sao paulo,,SP
qcgpnie6sTE5,5878,campinas,,SP
qcwN2Ds4XEUC,7845,osasco,,SP
qcwUjEYac2oB,6616,guarulhos,,SP
qd3K51GBI8iZ,90160,olinda,,PE
qd5YNbiKrIyj,65415,porto velho,,RO
qdEtgLJsmdqo,83602,brasilia,,DF
qdRR7rLgLoiM,89182,campos verdes,,GO
qdbCkkxnbN5O,27267,sao paulo,,SP
qdf2MlwzusDL,1417,sao paulo,,SP
qdkH9BgZks6U,15690,carapicuiba,,SP
qdlW254o8MLo,54080,ananindeua,,PA
qdlqgyPRG05a,35280,ribeirao preto,,SP
qdpy9SRqBs6y,9635,cuiaba,,MT
qdrg6ly6iRwC,16403,rio de janeiro,,RJ
qdzMvHudBmvG,54759,sao paulo,,SP
qe8YkNupuGmt,3514,pelotas,,RS
qeLtfBql4NoR,7023,sao paulo,,SP
qeO44AR0DPxn,99200,gentio do ouro,,BA
qeSDsVF4M9Dj,94170,sao paulo,,SP
qeVlkSyaSyqv,64180,belo horizonte,,MG
qeZCC3BlcACE,16204,vila valerio,,ES
qeabIbkgB5Zm,79044,santo andre,,SP
qedkIU4tFZwo,26450,saquarema,,RJ
qexmKbFT6pqo,88101,curvelo,,MG
qf3TNGLJGH4J,13104,santo antonio do taua,,PA
qf7U3M2yLUwY,7781,pelotas,,RS
qf9w1Mt5N2CI,7802,sao paulo,,SP
qfAYWF9pI5Tm,5182,arapiraca,,AL
qfEwVeXgdbcZ,57071,sao paulo,,SP
qfOzGs835bBf,89225,bom sucesso,,MG
qfX5E3bOWMhj,67015,curitiba,,PR
qfkomapVQ9Gk,95708,sorocaba,,SP
qfyCCqwjmOc4,5452,juiz de fora,,MG
qfzbG81Om7qg,4218,nova londrina,,PR
qg8EAn95sPq8,66025,rio de janeiro,,RJ
qg9PfBqeuoTu,68927,campo grande,,MS
qgBoM9LRttqd,62022,sao luis,,MA
qgCA0vQ32A7v,1529,brasilia,,DF
qgK4DQUcQhvR,84050,brasilia,,DF
qgLFEPixCmV5,1543,goiania,,GO
qgWIVcDkuXkf,17509,sao joao de meriti,,RJ
qgbqiY88osqj,5614,alambari,,SP
qgbrz5hKlliS,1015,sao jose do barreiro,,SP
qgcKc5YZi970,69037,sao paulo,,SP
qgg4twpa6fom,46310,patos de minas,,MG
qgldZxsnTgWF,95535,sao paulo,,SP
qgnuCAN8pZbs,5847,brasilia,,DF
qgvu7BBTqgUL,97503,itapetininga,,SP
qgy7L5Om3ZA4,99600,mogi das cruzes,,SP
qh4bVcUA4upt,29903,estevao de araujo,,MG
qh59vPRPRoES,97105,porto alegre,,RS
qhGvO49qd0M3,47970,sao paulo,,SP
qhJmH3113edK,6333,queimados,,RJ
qhK13o9KEzAP,33120,ribeirao preto,,SP
qhTIdSVkhCLG,77405,vitoria,,ES
qhrw3Qh1BBl0,71635,recife,,PE
qhyFmUOJN8hg,3274,araraquara,,SP
qhzMB5Q8DFNR,60875,minacu,,GO
qi0KeT43Zjk1,5110,sao paulo,,SP
qi5aBjIwn3Ua,89167,sao paulo,,SP
qiPLOY60yUkB,13490,sao paulo,,SP
qiPhLvZm6mnk,31610,rio de janeiro,,RJ
qiS6pDSsM3dN,67143,piracicaba,,SP
qiXJ4gJvZD0v,59054,campos dos goytacazes,,RJ
qihmXWjjgbA5,64690,sao paulo,,SP
qiofpTntef7Z,65215,recife,,PE
qj1CPP8MMxBr,2611,jaguariuna,,SP
qj8eNKAIQg82,4086,sao paulo,,SP
qjBQ34hKS7KD,36210,itapecerica da serra,,SP
qjCvCxjbQnO3,40250,itapevi,,SP
qjIYkxy6X6tK,74013,mogi das cruzes,,SP
qjKfeBitctjv,86990,mogi das cruzes,,SP
qjLagqJJOrCP,61645,macae,,RJ
qjX5VLhJ5WkT,12140,curitiba,,PR
qjdQ2qJ8hZk4,4315,braco do norte,,SC
qjh2SgGKHPP6,37880,curitiba,,PR
qjhFKmUyNcj8,49100,carangola,,MG
qjuHi700Y7Uz,25271,estrela,,RS
qjyG2gD0Mybo,13458,fortaleza,,CE
qk73rBcdZ1fP,15718,rio de janeiro,,RJ
qkHJUwfJ2xBv,26163,salvador,,BA
qkKeOGELTcQG,2074,sao paulo,,SP
qkXBwpWpITMa,64049,jundiai,,SP
qkZOtrsCHlEa,40240,sao luis,,MA
qku8jauauOUp,17490,venda nova do imigrante,,ES
qkw5t7kE44w5,2050,belo horizonte,,MG
qkxX591LgsWX,35195,sao paulo,,SP
ql0adwuedfdN,12924,santos,,SP
ql1O3KcLG8Ot,98870,araraquara,,SP
qlH6DJhSst84,39878,porto alegre,,RS
qlPSwaTMU0Ud,35438,vinhedo,,SP
qljphhrsrOqu,71655,sao paulo,,SP
qllHThnNJ5QQ,24370,ribeirao preto,,SP
qm6aTEEs8WQk,3672,marica,,RJ
qmFajpoDZ203,2510,sao jose do rio preto,,SP
qmKC9byyamVI,74080,sorocaba,,SP
qmRqdqiGvNSm,65705,governador valadares,,MG
qmlUgTIP0OTy,59275,porto alegre,,RS
qmm6bl93nYnL,3186,mogi mirim,,SP
qmsV9j5ecbOp,13567,rio de janeiro,,RJ
qmwYzJBxojmE,85960,nova granada,,SP
qmy5D2J2Zk4q,38800,rio de janeiro,,RJ
qn4NykZsZN0R,70232,sertaozinho,,SP
qnBfLWcdsEW5,28911,maringa,,PR
qnHCICpOUnSB,66025,rio de janeiro,,RJ
qnJ7OEdVXeyW,3117,mogi das cruzes,,SP
qnYHBDed3jeq,9634,sao paulo,,SP
qnd1OLKIGui9,57520,sao jose dos campos,,SP
qngdbvNKy803,11676,santa maria,,RS
qnyG2pbx2UG6,6310,rio de janeiro,,RJ
qo3btKeQBl1P,8121,sao paulo,,SP
qo4Gy05ByiZf,8215,piratini,,RS
qo7F2fGkAWy7,19901,sao paulo,,SP
qoETKMzusCxs,57820,juiz de fora,,MG
qoGCXLEf5Fe2,79785,niteroi,,RJ
qodWtfFI0HkD,60533,viamao,,RS
qok1AhzIrxil,59066,varzea paulista,,SP
qoo8f12UNX4U,78575,fortaleza,,CE
qotk2HZTpwZ8,65049,hortolandia,,SP
qozKoLmvcTfB,8265,manaus,,AM
qp5MkEK1ycqP,63028,sao paulo,,SP
qp5yJSgiwAjp,7243,sao francisco do sul,,SC
qpHHhHrSamTc,81315,rio de janeiro,,RJ
qpHmwQC0DNY8,99190,rio de janeiro,,RJ
qpJfHuWwLZc0,5266,sao paulo,,SP
qpLQ56GC7BBA,11628,sao goncalo,,RJ
qpMUKdlBYCck,23028,rio de janeiro,,RJ
qpMbaXAMiiFd,13479,sao paulo,,SP
qpO2GLpiymCk,13820,hortolandia,,SP
qpSwO3Eydd5l,74053,sao paulo,,SP
qpU9fT8DcoXt,6114,guarapari,,ES
qpgdmTW4rBE6,38447,rio de janeiro,,RJ
qqFbZJENuZqq,74690,maua,,SP
qqP0ptcfO7q7,5305,sao paulo,,SP
qqPhbJRKKoKg,50865,santo andre,,SP
qqRLmlQJNzHL,4462,londrina,,PR
qqTI90Ey8fwL,4023,sao paulo,,SP
qqTUftY1g4K4,16950,sao paulo,,SP
qqVhQLSJcdFu,77809,sao paulo,,SP
qqXLz5qzQbJo,44220,sao paulo,,SP
qqglcw4DqFkp,45613,sao jose,,SC
qqhGODWjFi11,35860,sao paulo,,SP
qqjd85zd1I4v,74840,janauba,,MG
qqlcKrlQFXCU,62550,salvador,,BA
qr7eRbFvzict,85670,maringa,,PR
qrBB7TpNYkjI,94170,sao paulo,,SP
qrMxPyqTfDr3,1431,tatui,,SP
qrhbglCBgR41,53360,trindade,,PE
qrlsVEuCfTyg,13414,mogi das cruzes,,SP
qrnDSqw5uJW1,58026,bebedouro,,SP
qrnWi2iNse6q,39370,sao carlos,,SP
qrwZIfrlPyQO,18081,abreu e lima,,PE
qsHFP2qO82kU,3440,sao paulo,,SP
qsJhN9CX5GNo,89180,vespasiano,,MG
qsJuGc77q0jK,12904,sao fidelis,,RJ
qsM8GCi1htRv,44670,campinas,,SP
qsMXi0pM54IH,3574,francisco beltrao,,PR
qsXmORE3q843,15052,joao pessoa,,PB
qt1C1ZljZj8r,12523,rio de janeiro,,RJ
qt4rtSPXWNr9,31525,guarulhos,,SP
qtLXqhJOk858,63570,catanduva,,SP
qtTRGcUp61tf,11520,uba,,MG
qtbKehBlwqu1,6859,maringa,,PR
qtbPZqMVBjMe,17120,canoas,,RS
qtdSGWMdH69z,99495,sao paulo,,SP
qti74VqUbEt4,5043,sao jose do rio preto,,SP
qtqrF6UntsFo,14178,teixeira soares,,PR
qtyCC334RM9I,65735,sao paulo,,SP
qtzrWxiPQOlL,9160,santos,,SP
qu3BWPa7Jg4d,59182,cotia,,SP
qu5QM22DGsRT,25902,porto uniao,,SC
quYdN1MiefDr,12423,guaratingueta,,SP
qubWDACReEU1,2341,palhoca,,SC
qudxODgn1qOx,3710,belo horizonte,,MG
quiJ31qZ6ogf,82920,sete lagoas,,MG
qum1jefiZaT9,4911,atibaia,,SP
quoY1btegd4C,68580,maringa,,PR
quzBrOTKSC0x,57602,curitiba,,PR
qv5wqCNHTv4N,65054,rio de janeiro,,RJ
qv9mhef7OE7v,91030,almirante tamandare,,PR
qvDTAxlQSMlR,17390,osasco,,SP
qvLkJ0vEiTvJ,12216,suzano,,SP
qvOJGaCyEfwc,55014,juazeiro,,BA
qvZsz4yBaEjl,64018,rio de janeiro,,RJ
qvbMBbHo0ZiY,36407,nova hartz,,RS
qw51Pzftd5BY,39664,florianopolis,,SC
qwAkB6fa8yHD,66035,rio de janeiro,,RJ
qwIH4ponIPFX,36892,sao paulo,,SP
qwK6Gwi6yg90,29072,sao paulo,,SP
qwVTDzZX1MR4,18136,gurupi,,TO
qwb4fnFEjGwa,24735,malacacheta,,MG
qwh0VlVpTT2b,5402,cachoeirinha,,RS
qwpmFQBYXAxf,6473,belo horizonte,,MG
qwvatIurIG6c,55690,promissao,,SP
qwxMfxUOfzzz,27420,rio de janeiro,,RJ
qx7MUeT3Mndi,7835,valenca,,RJ
qxL3qpruTsse,27258,sorocaba,,SP
qxMuma3NmJqs,90480,sao geraldo,,MG
qxNo7fsqx7T7,23028,rio de janeiro,,RJ
qxQZr39W8uhl,74690,maua,,SP
qxXVtZNv6LEe,11674,sao paulo,,SP
qxXcDnRwAHMD,40243,curitiba,,PR
qxaZTnk2EGuU,58037,ampere,,PR
qxgW32OcsoQW,38900,lauro de freitas,,BA
qxiSv4jhz97P,29090,rio de janeiro,,RJ
qxj4732XJXFb,42841,cachoeira dourada,,MG
qxuOOwgqMTEr,85601,sao jose,,SC
qxuVCEylf6vp,36401,sinop,,MT
qy3FbHNRpIhn,29148,prudentopolis,,PR
qy4uII1pNxRF,99714,jose bonifacio,,SP
qy9b9pm8wm8S,24753,barueri,,SP
qyCQQVi7SQHk,95096,nilopolis,,RJ
qyUuF88zZkLq,7092,valinhos,,SP
qyVJUw9yxmeB,6280,porto alegre,,RS
qyWPyKAa996N,13077,patos de minas,,MG
qyd6NNUTsQru,3553,niteroi,,RJ
qyiYcVH5tGJn,7241,sao luiz gonzaga,,RS
qynsEQOmEgzJ,78280,jaboticabal,,SP
qyqvxRaij5sQ,72150,recife,,PE
qywcCsQrRjZj,38240,campinas,,SP
qz1SlgAjN2Fc,20091,sao paulo,,SP
qzUCNuv7pRId,12320,julio de castilhos,,RS
qzdHxNdYgGuQ,7716,rio de janeiro,,RJ
qznmfgQzbkVO,74673,belem,,PA
r00007ga84RK,14871,cotia,,SP
r05TFEEr0UZE,47630,sao paulo,,SP
r0BqYMfSE0ew,4835,campo limpo paulista,,SP
r0Ikj7GzCx8N,41120,brasilia,,DF
r0O411KLcQoa,72151,sao jose dos campos,,SP
r0cHosxiOPcV,65180,mogi mirim,,SP
r0qYbcuLAee2,14800,unai,,MG
r0s2uKUhsOIt,65053,erechim,,RS
r0xo2tDrMoKN,4009,sao pedro,,SP
r13CFst6H1tt,4794,sao paulo,,SP
r18mA6qd6Kji,14900,goiania,,GO
r1BMK1M4Uvuq,1219,tiradentes,,MG
r1ByCdIJlIgD,24425,sao paulo,,SP
r1RNitQi1tkW,14815,sao paulo,,SP
r1SKOOacIrz3,3970,guarulhos,,SP
r1dEgQ8XRig3,60842,novo cruzeiro,,MG
r1eruxMkJtNj,74353,ipaba,,MG
r1fSj0s8b4Ps,99712,sao paulo,,SP
r1pB6xyosa4A,29115,sao jose dos campos,,SP
r25BTjhcZA3I,57270,pinhais,,PR
r27L3DX1OPfb,70712,piracicaba,,SP
r2Ih3ARhIgq8,59275,porto alegre,,RS
r2PGDgZIccOA,35685,cuiaba,,MT
r2hMC5NpFnMS,11065,mage,,RJ
r2sNbdfVqS8t,31030,rio de janeiro,,RJ
r2vD1PtlL7gT,5509,sao paulo,,SP
r3146GHEZI6o,89113,piedade de caratinga,,MG
